Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,Functional_Category
Rv3170,1.0,1.0,1.0,1.0,1.0,0.47366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8627799999999999,0.56913,0.84309,1.0,1.0,1.0,0.9183,1.0,0.95292,1.0,0.37616,1.0,1.0,0.07052,0.17288,1.0,0.8936700000000001,0.73633,1.0,1.0,1.0,1.0,1.0,0.01995,1.0,1.0,1.0,0.4355600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84101,1.0,1.0,1.0,0.97309,intermediary metabolism and respiration
Rv3171c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36508,0.45855,1.0,0.8512799999999999,1.0,1.0,0.9183,1.0,1.0,1.0,0.55948,0.6774,1.0,0.02455,0.13178,1.0,0.55415,0.48757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88634,1.0,1.0,1.0,1.0,1.0,0.61655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68297,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv3172c,1.0,1.0,1.0,1.0,1.0,0.94444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27531,1.0,1.0,0.27664,1.0,1.0,0.9183,1.0,0.15395,1.0,0.5485300000000001,0.8105899999999999,1.0,0.0,0.17733,1.0,0.84403,0.61875,1.0,1.0,1.0,1.0,1.0,0.3282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8202200000000001,1.0,1.0,0.17059000000000002,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3173c,1.0,1.0,1.0,0.85755,1.0,0.37518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99673,1.0,1.0,1.0,0.7056899999999999,1.0,0.00676,1.0,0.45259,0.04064,1.0,0.53681,0.56812,1.0,0.35296,0.5433,1.0,0.04816,1.0,1.0,1.0,0.39134,0.8866700000000001,1.0,1.0,0.5466,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,0.7128,1.0,1.0,1.0,1.0,1.0,1.0,0.133,1.0,1.0,0.93915,1.0,1.0,1.0,0.47207,regulatory proteins
Rv3174,1.0,1.0,1.0,1.0,1.0,0.67386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99109,1.0,1.0,1.0,1.0,1.0,0.9733,1.0,0.94024,1.0,0.81789,0.56012,1.0,0.94157,1.0,1.0,0.084,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98768,1.0,1.0,1.0,0.47471,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38314,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3175,1.0,1.0,1.0,1.0,1.0,0.65422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30161,0.09338,0.03954,0.32083,0.39454,0.20221,0.9183,0.69915,0.92218,1.0,1.0,0.7667,1.0,0.7107399999999999,0.49319,1.0,0.8254,0.72863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7047,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3176c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92536,0.47822,0.91597,1.0,1.0,1.0,1.0,1.0,0.99003,1.0,0.0,0.61419,1.0,1.0,0.7703,1.0,0.77169,0.82781,1.0,1.0,1.0,1.0,1.0,0.52435,1.0,1.0,0.65337,0.92952,1.0,1.0,1.0,1.0,1.0,0.85513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54496,1.0,1.0,1.0,0.01267,"virulence, detoxification, adaptation"
Rv3177,1.0,1.0,1.0,1.0,1.0,0.5020399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83125,1.0,0.8637,0.94372,1.0,1.0,1.0,1.0,0.39406,1.0,0.018000000000000002,0.49555,1.0,0.91394,0.41662,1.0,0.97436,0.87364,0.51349,0.55882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58587,1.0,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv3178,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9698,0.96765,1.0,1.0,1.0,0.96638,0.9733,1.0,1.0,1.0,0.02299,0.35069,1.0,0.48279,0.37926,1.0,0.8218,0.63367,1.0,1.0,1.0,1.0,1.0,0.64932,1.0,1.0,1.0,1.0,0.2394,0.27282,1.0,0.37897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7396199999999999,1.0,1.0,1.0,0.4894,conserved hypotheticals
Rv3179,1.0,1.0,1.0,1.0,1.0,0.45536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09765,0.9443,0.17235,0.51395,1.0,1.0,0.87571,1.0,0.99003,1.0,0.3849,1.0,1.0,0.7056,0.64428,1.0,0.3192,0.77237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87129,1.0,0.99675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8056,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3180c,1.0,1.0,1.0,1.0,1.0,0.5673699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9584,1.0,0.96986,0.94561,1.0,0.92453,1.0,1.0,1.0,1.0,0.00243,0.42868,1.0,0.85557,0.50167,1.0,0.38461,0.85265,1.0,0.98371,1.0,1.0,1.0,0.40627,1.0,1.0,0.98707,1.0,1.0,1.0,1.0,0.94612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97916,1.0,1.0,0.52752,1.0,1.0,1.0,0.19593,conserved hypotheticals
Rv3181c,1.0,1.0,1.0,1.0,1.0,0.40186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89584,1.0,0.67209,0.29132,1.0,0.4554,0.20237,1.0,0.37636,0.23065,1.0,1.0,1.0,1.0,1.0,0.90615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98086,1.0,0.41629,1.0,1.0,0.86865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7749,1.0,1.0,1.0,0.12825,conserved hypotheticals
Rv3182,1.0,1.0,1.0,1.0,1.0,0.52765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.7087,1.0,1.0,0.68003,0.6482100000000001,1.0,0.95292,1.0,0.37381,0.45309,1.0,0.8272299999999999,0.38959,1.0,0.79823,0.45851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99482,1.0,1.0,1.0,1.0,1.0,0.37799999999999995,0.11862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,conserved hypotheticals
Rv3183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5477,1.0,0.94583,0.85669,1.0,0.92424,0.68499,1.0,0.6274,1.0,0.4577100000000001,1.0,1.0,1.0,0.28791,1.0,0.67878,1.0,0.12837,1.0,1.0,1.0,1.0,0.64607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86292,1.0,0.8781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.32894,regulatory proteins
Rv3184,1.0,1.0,1.0,1.0,1.0,0.7891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40404,1.0,1.0,0.8556799999999999,1.0,0.7848,0.39255,1.0,0.99467,1.0,0.9766,1.0,1.0,1.0,0.52887,1.0,0.7255,1.0,1.0,1.0,1.0,1.0,1.0,0.71842,1.0,1.0,1.0,1.0,0.70639,1.0,1.0,0.8799600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6804899999999999,1.0,1.0,1.0,1.0,insertion seqs and phages
Rv3185,1.0,1.0,1.0,1.0,1.0,0.63195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02201,1.0,0.8689899999999999,0.94987,1.0,0.25129,0.0,0.55093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77513,0.71257,1.0,1.0,1.0,1.0,1.0,0.10803,0.8866700000000001,1.0,1.0,0.92952,0.0,0.0,1.0,0.6975100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93692,1.0,1.0,0.99168,1.0,1.0,1.0,0.59411,insertion seqs and phages
Rv3186,1.0,1.0,1.0,1.0,1.0,0.88469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37044,1.0,0.99673,1.0,1.0,0.92747,0.3388,1.0,0.90766,1.0,0.7238899999999999,1.0,1.0,0.85557,0.39979,1.0,0.80742,0.80552,1.0,1.0,1.0,1.0,1.0,0.78154,1.0,1.0,1.0,1.0,0.5161899999999999,0.6145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66786,1.0,1.0,1.0,1.0,insertion seqs and phages
Rv3187,1.0,1.0,1.0,1.0,1.0,0.42673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018000000000000002,1.0,0.81472,0.53418,1.0,0.40275,0.0,0.92207,0.98262,1.0,0.79635,0.91809,1.0,0.8712700000000001,1.0,1.0,0.37542,0.7309100000000001,1.0,0.94363,1.0,1.0,1.0,0.10021,0.9312,1.0,1.0,1.0,0.0,0.0,1.0,0.78877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74134,1.0,1.0,0.8549100000000001,1.0,1.0,1.0,0.71655,insertion seqs and phages
Rv3188,1.0,1.0,1.0,1.0,1.0,0.31707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80985,1.0,0.60761,0.94987,1.0,0.12818,0.98227,1.0,0.92218,1.0,0.12847999999999998,0.30495,1.0,0.7314,0.39979,1.0,0.44589,0.30485,1.0,0.8779299999999999,1.0,1.0,1.0,0.6914899999999999,0.99274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90992,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3189,1.0,1.0,1.0,1.0,1.0,0.2323800000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73298,1.0,0.94015,0.92171,1.0,0.57072,1.0,1.0,0.99095,1.0,1.0,1.0,1.0,0.47651,0.28669,1.0,0.78478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3190c,1.0,1.0,1.0,1.0,1.0,0.3278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06321,1.0,0.021,0.6986,0.95957,0.14364000000000002,0.90957,0.48899,0.95292,1.0,0.4907,1.0,1.0,0.90611,0.27619,1.0,0.71212,0.83462,0.8452299999999999,1.0,1.0,1.0,1.0,0.98717,1.0,1.0,1.0,0.96054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3191c,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49662,1.0,0.5353399999999999,0.40717,1.0,1.0,1.0,0.4129600000000001,1.0,1.0,0.04388,0.33129000000000003,1.0,1.0,0.58043,1.0,0.92665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79552,0.42876,1.0,1.0,1.0,0.97527,1.0,0.40107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74134,1.0,1.0,0.54496,1.0,1.0,1.0,1.0,insertion seqs and phages
Rv3192,1.0,1.0,1.0,1.0,1.0,0.52077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97374,1.0,0.78751,1.0,1.0,0.6523800000000001,0.9733,1.0,0.10775,1.0,0.2928,1.0,1.0,0.85557,0.0285,1.0,0.9086,1.0,1.0,1.0,1.0,1.0,1.0,0.74769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91887,1.0,1.0,1.0,0.5109199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55077,1.0,1.0,1.0,0.05974,conserved hypotheticals
Rv3193c,1.0,1.0,1.0,0.0,1.0,1.0,0.84964,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.90314,0.0,0.0,0.0,0.0,0.9807,0.0,0.39469,0.8998700000000001,0.49928,1.0,1.0,0.7428600000000001,1.0,1.0,0.84403,1.0,0.14435,1.0,1.0,1.0,0.06812,0.03702,1.0,1.0,0.0,0.0,0.8623,1.0,1.0,0.0,0.0,0.03338,1.0,0.0,0.0,0.0,0.01223,0.0,0.0,0.035210000000000005,0.091,0.1995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,cell wall and cell processes
Rv3194c,1.0,1.0,1.0,1.0,1.0,0.54168,1.0,1.0,1.0,1.0,1.0,0.57633,1.0,0.0,1.0,0.5041800000000001,0.43805,1.0,0.09134,0.9183,0.30605,0.02437,1.0,0.4577100000000001,1.0,1.0,0.85557,0.8214100000000001,1.0,0.9309,0.46363,1.0,1.0,1.0,1.0,1.0,0.09157,0.8866700000000001,1.0,0.0,0.06925,1.0,1.0,1.0,0.77864,0.43174,0.05242,1.0,0.00505,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.50379,1.0,1.0,0.64799,1.0,1.0,0.54577,0.04187,cell wall and cell processes
Rv3195,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08964,1.0,0.33865,0.94561,1.0,0.30122,0.9733,1.0,0.5899399999999999,1.0,1.0,0.64213,1.0,0.48922,1.0,1.0,0.89879,0.304,0.93684,1.0,1.0,1.0,1.0,0.8218799999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94927,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3196,1.0,1.0,1.0,1.0,1.0,0.28514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04408,1.0,0.67815,0.36015,1.0,0.30083000000000004,0.94788,0.95263,1.0,1.0,1.0,1.0,1.0,0.19296,0.5381,1.0,0.79443,1.0,0.76151,0.0,1.0,1.0,1.0,0.09192,1.0,1.0,0.98156,1.0,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3196A,1.0,1.0,1.0,1.0,1.0,0.5326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52835,0.98004,0.8428100000000001,0.94561,1.0,0.68129,0.9183,1.0,0.95292,1.0,0.3849,0.26384,1.0,0.8292700000000001,0.40175,1.0,0.79438,0.62403,0.77082,1.0,1.0,1.0,1.0,0.73722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99875,1.0,1.0,1.0,0.68725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49947,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3197,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,0.30005,1.0,1.0,1.0,1.0,0.35392,1.0,0.97019,0.98173,1.0,0.57393,1.0,1.0,0.7732399999999999,1.0,0.20572,0.71882,1.0,0.3611,0.16708,1.0,0.55779,1.0,0.01088,0.41435,1.0,1.0,1.0,0.95467,1.0,1.0,0.25476,0.84496,1.0,1.0,1.0,0.82781,1.0,0.51151,1.0,1.0,0.09257,0.6627,1.0,1.0,1.0,1.0,1.0,0.89145,1.0,1.0,0.61333,1.0,1.0,1.0,0.8961600000000001,cell wall and cell processes
Rv3197A,1.0,1.0,1.0,1.0,1.0,0.7528100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91317,1.0,0.99948,1.0,1.0,1.0,0.93638,1.0,1.0,1.0,0.4577100000000001,0.83629,1.0,0.85557,0.55382,1.0,0.9815,0.55882,0.9181,1.0,1.0,1.0,1.0,0.66532,1.0,1.0,0.84634,0.92746,1.0,1.0,1.0,1.0,1.0,0.19901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6442,1.0,1.0,0.96723,1.0,1.0,1.0,1.0,regulatory proteins
Rv3198A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90946,1.0,0.78751,0.92171,1.0,1.0,0.92311,1.0,1.0,1.0,0.7066399999999999,0.83629,1.0,0.97092,1.0,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3198c,1.0,1.0,1.0,1.0,1.0,0.41757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99732,0.0,1.0,1.0,0.08749,0.85565,1.0,1.0,0.8136399999999999,1.0,1.0,0.99145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8894700000000001,1.0,1.0,1.0,1.0,information pathways
Rv3199c,1.0,1.0,1.0,1.0,1.0,0.85335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66266,1.0,0.94002,0.83749,1.0,0.60648,1.0,0.8821,1.0,1.0,0.56601,0.8261700000000001,1.0,1.0,1.0,1.0,0.50058,0.62049,1.0,1.0,1.0,1.0,0.6693600000000001,0.9435,1.0,1.0,1.0,0.99122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92634,1.0,1.0,0.8612200000000001,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3200c,1.0,1.0,1.0,0.1641,1.0,0.62157,0.7531100000000001,1.0,0.10882,0.23548,1.0,1.0,1.0,0.10534,0.8161,0.04433,0.17808,0.22322,0.03117,0.49525,0.0101,0.01438,1.0,1.0,1.0,0.07773,0.90686,0.0,1.0,0.4496600000000001,0.6847300000000001,0.0,0.56116,1.0,1.0,0.007390000000000002,0.14154,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.03924,1.0,0.0,1.0,1.0,0.0,0.02825,1.0,1.0,1.0,1.0,0.0,0.91975,1.0,0.0,0.6733600000000001,1.0,1.0,1.0,0.0,cell wall and cell processes
Rv3201c,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056379999999999986,0.35088,0.0,0.00897,0.06906,0.0,0.9183,0.01793,0.5341100000000001,1.0,0.99355,0.35069,1.0,0.5695899999999999,0.10842,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8836299999999999,1.0,1.0,0.23766,0.97614,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8644299999999999,1.0,1.0,1.0,1.0,information pathways
Rv3202c,1.0,1.0,1.0,1.0,1.0,0.4119600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7743399999999999,0.00499,0.18297,0.05586,0.0,0.8014600000000001,0.00539,1.0,1.0,0.59839,0.74202,1.0,0.94104,0.8621700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97553,1.0,1.0,0.98156,0.72253,1.0,1.0,1.0,1.0,1.0,0.60207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97836,1.0,1.0,0.93585,1.0,1.0,0.39899999999999997,1.0,information pathways
Rv3203,1.0,1.0,1.0,1.0,1.0,0.37083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85152,1.0,0.92729,0.94561,1.0,0.98682,0.99662,1.0,0.99915,1.0,0.016880000000000003,1.0,1.0,1.0,1.0,1.0,0.73806,0.8743700000000001,1.0,1.0,1.0,1.0,1.0,0.6896800000000001,1.0,1.0,1.0,0.84496,1.0,1.0,1.0,0.8799600000000001,1.0,0.96331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16143,1.0,1.0,1.0,0.55078,intermediary metabolism and respiration
Rv3204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80985,1.0,0.95005,1.0,1.0,1.0,0.91615,1.0,0.008579999999999999,1.0,0.00441,1.0,1.0,0.1038,1.0,1.0,0.93338,0.63367,1.0,1.0,1.0,1.0,1.0,0.27535,0.7842100000000001,1.0,0.9189,1.0,1.0,1.0,1.0,0.7349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38987,0.8174899999999999,information pathways
Rv3205c,1.0,1.0,1.0,1.0,1.0,0.43509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19707,1.0,0.03325,0.66099,0.53342,0.21731,0.90957,0.04649,0.99003,1.0,1.0,0.63439,1.0,0.20567,0.55998,1.0,0.26899,0.65077,1.0,0.60344,1.0,1.0,1.0,0.7639,1.0,1.0,0.00197,0.0,1.0,1.0,1.0,0.87636,1.0,1.0,0.84644,0.05489,0.10222,1.0,0.36881,0.88408,0.02764,0.035210000000000005,1.0,1.0,1.0,1.0,0.93954,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv3206c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.93865,0.0,0.0,0.0,0.0,0.94326,0.0,1.0,1.0,0.6548,0.6463899999999999,1.0,0.85557,1.0,1.0,0.97899,0.8743700000000001,1.0,1.0,1.0,1.0,1.0,0.68172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv3207c,1.0,1.0,0.17733,0.29116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.98483,0.0,0.0,0.0,0.0,0.8007,0.0,0.0,1.0,0.94227,0.0,0.77979,0.0,0.82635,1.0,0.08206000000000001,0.59095,1.0,0.0,1.0,1.0,1.0,0.03702,0.8358399999999999,1.0,0.0,0.5563600000000001,1.0,1.0,1.0,0.58768,0.0,0.0,1.0,0.0,0.05523,0.19442,0.18202,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.44354,1.0,1.0,0.54577,1.0,conserved hypotheticals
