Entry	Entry name	Status	Protein names	Gene names	Organism	Length
I6YAE2	I6YAE2_MYCTU	unreviewed	Probable conserved transmembrane alanine rich protein	Rv2843	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	181
O53702	O53702_MYCTU	unreviewed	Uncharacterized protein	Rv0367c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	129
I6YGT7	I6YGT7_MYCTU	unreviewed	Possible conserved membrane protein	Rv3632	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	114
P71672	P71672_MYCTU	unreviewed	Probable transcriptional regulatory protein	Rv1404	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	160
Q6MWY3	Q6MWY3_MYCTU	unreviewed	Probable MoaD-MoaE fusion protein MoaX	moaX Rv3323c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	221
P96859	P96859_MYCTU	unreviewed	Uncharacterized protein	Rv3577	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	288
I6YA00	I6YA00_MYCTU	unreviewed	Peptide-methionine (R)-S-oxide reductase (EC 1.8.4.12)	msrB Rv2674	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	136
I6X8G2	I6X8G2_MYCTU	unreviewed	Conserved protein	Rv0078B	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	68
O33364	O33364_MYCTU	unreviewed	Acyl-CoA:diacylglycerol acyltransferase (EC 2.3.1.122) (EC 2.3.1.20)	Rv0519c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	300
O33346	O33346_MYCTU	unreviewed	Possible penicillin-binding lipoprotein	Rv2864c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	603
O53485	O53485_MYCTU	unreviewed	Probable sugar-binding lipoprotein	Rv2041c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	439
O06178	O06178_MYCTU	unreviewed	4HBT domain-containing protein	Rv1532c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	144
O06550	O06550_MYCTU	unreviewed	Probable transcriptional regulatory protein	Rv1152	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	121
I6X548	I6X548_MYCTU	unreviewed	Probable conserved integral membrane alanine and leucine rich protein	Rv2693c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	223
O06422	O06422_MYCTU	unreviewed	Probable conserved transmembrane protein	Rv0556	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	171
L0TAD5	L0TAD5_MYCTU	unreviewed	Probable catechol-O-methyltransferase	Rv1703c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	196
Q6MWZ4	Q6MWZ4_MYCTU	unreviewed	tRNA_edit domain-containing protein	Rv3224B	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	72
O33229	O33229_MYCTU	unreviewed	Probable acyl-CoA dehydrogenase FadE20	fadE20 Rv2724c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	386
I6Y946	I6Y946_MYCTU	unreviewed	Conserved protein	Rv0925c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	245
O86336	O86336_MYCTU	unreviewed	Beta lactamase like protein	Rv0406c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	272
I6YE70	I6YE70_MYCTU	unreviewed	Uncharacterized protein	Rv2712c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	352
O07248	O07248_MYCTU	unreviewed	UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	udgA Rv0322	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	443
O53976	O53976_MYCTU	unreviewed	SCP domain-containing protein	Rv1975	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	221
O53975	O53975_MYCTU	unreviewed	Probable conserved membrane protein	Rv1974	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	125
O07796	O07796_MYCTU	unreviewed	Possible transposase	Rv3827c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	408
O53190	O53190_MYCTU	unreviewed	Probable esterase/lipase LipP	lipP Rv2463	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	394
I6YEA3	I6YEA3_MYCTU	unreviewed	S-adenosyl-L-methionine-dependent methyltransferase (EC 2.1.1.-)	Rv2751	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	296
P96857	P96857_MYCTU	unreviewed	Transcriptional regulatory protein (Probably LacI-family)	Rv3575c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	359
O69654	O69654_MYCTU	unreviewed	Uncharacterized protein	Rv3686c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	110
O53325	O53325_MYCTU	unreviewed	Possible amidase (Aminohydrolase)	Rv3175	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	495
O69720	O69720_MYCTU	unreviewed	Conserved protein	Rv3753c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	166
O06823	O06823_MYCTU	unreviewed	Probable conserved proline, glycine, valine-rich secreted protein	Rv1435c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	202
O07411	O07411_MYCTU	unreviewed	Probable fatty-acid-CoA ligase FadD5 (Fatty-acid-CoA synthetase) (Fatty-acid-CoA synthase)	fadD5 Rv0166	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	554
O33273	O33273_MYCTU	unreviewed	SnoaL-like domain-containing protein	Rv0333	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	124
P95160	P95160_MYCTU	unreviewed	Probable NADH dehydrogenase Ndh	ndh Rv1854c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	463
P71767	P71767_MYCTU	unreviewed	Conserved membrane protein	Rv1487	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	144
I6YDH3	I6YDH3_MYCTU	unreviewed	Conserved protein	Rv2468A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	77
O53776	O53776_MYCTU	unreviewed	Uncharacterized protein	Rv0579	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	252
O07173	O07173_MYCTU	unreviewed	Uncharacterized protein	Rv0123	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	122
P96245	P96245_MYCTU	unreviewed	Transcriptional regulatory protein (Probably AraC-family)	Rv3833	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	263
I6Y9Z5	I6Y9Z5_MYCTU	unreviewed	Uncharacterized protein	Rv2664	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	84
O53147	O53147_MYCTU	unreviewed	Conserved protein	Rv1455	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	287
I6X7B3	I6X7B3_MYCTU	unreviewed	Conserved protein	Rv3438	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	280
I6YA75	I6YA75_MYCTU	unreviewed	Probable conserved transmembrane protein	Rv2772c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	157
L7N659	L7N659_MYCTU	unreviewed	PE-PGRS family protein PE_PGRS39	PE_PGRS39 Rv2340c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	413
O53507	O53507_MYCTU	unreviewed	Probable geranylgeranyl pyrophosphate synthetase IdsA2 (Ggppsase) (GGPP synthetase) (Geranylgeranyl diphosphate synthase)	idsA2 Rv2173	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	352
O53697	O53697_MYCTU	unreviewed	Conserved protein	Rv0293c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	400
O08446	O08446_MYCTU	unreviewed	Thiosulfate sulfurtransferase (EC 2.8.1.1)	Rv0324	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	226
P96272	P96272_MYCTU	unreviewed	Possible transmembrane protein	Rv0426c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	147
I6X8E6	I6X8E6_MYCTU	unreviewed	Uncharacterized protein	Rv0061c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	112
O07233	O07233_MYCTU	unreviewed	Putative oxidoreductase	Rv0306	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	223
Q6MX19	Q6MX19_MYCTU	unreviewed	PE family protein PE27A	PE27A Rv3018A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	28
O53902	O53902_MYCTU	unreviewed	Probable conserved polyketide synthase associated protein PapA4	papA4 Rv1528c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	165
I6YAY5	I6YAY5_MYCTU	unreviewed	Uncharacterized protein	Rv3033	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	182
I6XVY0	I6XVY0_MYCTU	unreviewed	Possible conserved lipoprotein LpqP	lpqP Rv0671	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	280
I6XI16	I6XI16_MYCTU	unreviewed	Conserved protein	Rv3718c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	147
I6X5H3	I6X5H3_MYCTU	unreviewed	Probable Sn-glycerol-3-phosphate transport ATP-binding protein ABC transporter UgpC	ugpC Rv2832c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	360
I6X5T4	I6X5T4_MYCTU	unreviewed	Probable transposase for insertion sequence element IS1533	Rv2943	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	413
I6XHD6	I6XHD6_MYCTU	unreviewed	Mce-family protein Mce4D	mce4D Rv3496c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	451
O69702	O69702_MYCTU	unreviewed	Uncharacterized protein	Rv3735	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	162
O53965	O53965_MYCTU	unreviewed	Conserved hypothetical integral membrane protein YrbE3A	yrbE3A Rv1964	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	265
Q79FX5	Q79FX5_MYCTU	unreviewed	Possible malonyl CoA-acyl carrier protein transacylase FabD2 (MCT)	fabD2 Rv0649	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	224
O53185	O53185_MYCTU	unreviewed	Probable homocysteine S-methyltransferase MmuM (S-methylmethionine:homocysteine methyltransferase) (Cysteine methyltransferase)	mmuM Rv2458	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	302
L7N661	L7N661_MYCTU	unreviewed	PE family protein PE4	PE4 Rv0160c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	502
O07243	O07243_MYCTU	unreviewed	Possible muconolactone isomerase	Rv0316	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	204
O53764	O53764_MYCTU	unreviewed	Probable methyltransferase/methylase	Rv0567	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	339
O53200	O53200_MYCTU	unreviewed	Possible alanine and proline rich membrane protein	Rv2473	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	238
O69703	O69703_MYCTU	unreviewed	Transcriptional regulatory protein (Probably AraC/XylS-family)	Rv3736	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	353
I6XEU5	I6XEU5_MYCTU	unreviewed	Probable integrase	Rv2646	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	332
P96923	P96923_MYCTU	unreviewed	Possible exported protein	Rv0633c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	279
P96415	P96415_MYCTU	unreviewed	Probable transcriptional regulatory protein (Probably TetR/AcrR-family)	Rv0232	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	229
I6WZ39	I6WZ39_MYCTU	unreviewed	Uncharacterized protein	Rv0689c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	84
I6Y1K4	I6Y1K4_MYCTU	unreviewed	Uncharacterized protein	Rv2730	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	158
P96935	P96935_MYCTU	unreviewed	Probable lipase/esterase LipG	lipG Rv0646c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	301
O53414	O53414_MYCTU	unreviewed	Rhodanese domain-containing protein	Rv1066	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	131
O33313	O33313_MYCTU	unreviewed	Uncharacterized protein	Rv2771c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	150
P95148	P95148_MYCTU	unreviewed	Conserved protein	Rv1867	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	494
O06547	O06547_MYCTU	unreviewed	Conserved protein	Rv1147	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	216
O53716	O53716_MYCTU	unreviewed	Uncharacterized protein	Rv0381c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	302
O06367	O06367_MYCTU	unreviewed	Mutator family transposase	Rv3640c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	409
P95198	P95198_MYCTU	unreviewed	Conserved protein	Rv0390	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	140
Q79FJ2	Q79FJ2_MYCTU	unreviewed	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	gnd1 Rv1844c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	485
O06232	O06232_MYCTU	unreviewed	Pribosyltran domain-containing protein	Rv2143	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	352
P72043	P72043_MYCTU	unreviewed	Probable oxidoreductase	Rv3777	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	328
P94983	P94983_MYCTU	unreviewed	Probable transmembrane protein	Rv1648	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	268
I6XWA1	I6XWA1_MYCTU	unreviewed	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	purB Rv0777	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	472
I6X8S7	I6X8S7_MYCTU	unreviewed	Probable aldehyde dehydrogenase	Rv0223c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	487
O06817	O06817_MYCTU	unreviewed	Probable biotin sulfoxide reductase BisC (BDS reductase) (BSO reductase)	bisC Rv1442	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	766
O69704	O69704_MYCTU	unreviewed	Probable conserved transmembrane protein	Rv3737	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	529
O53400	O53400_MYCTU	unreviewed	Uncharacterized protein	Rv1052	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	129
P96886	P96886_MYCTU	unreviewed	Probable bifunctional protein acetyl-/propionyl-coenzyme A carboxylase (Epsilon chain) AccE5	accE5 Rv3281	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	177
O07429	O07429_MYCTU	unreviewed	Uncharacterized protein	Rv0185	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	169
I6Y7N2	I6Y7N2_MYCTU	unreviewed	Probable carbon monoxyde dehydrogenase (Medium chain)	Rv0375c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	286
O05784	O05784_MYCTU	unreviewed	Possible alkyldihydroxyacetonephosphate synthase AgpS (Alkyl-DHAP synthase) (Alkylglycerone-phosphate synthase)	agpS Rv3107c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	527
I6X654	I6X654_MYCTU	unreviewed	Probable acyl-CoA dehydrogenase FadE22	fadE22 Rv3061c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	721
Q79FV6	Q79FV6_MYCTU	unreviewed	PE-PGRS family protein PE_PGRS14	PE_PGRS14 Rv0834c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	882
L7N658	L7N658_MYCTU	unreviewed	DUF4143 domain-containing protein	Rv3294c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	269
I6XFF3	I6XFF3_MYCTU	unreviewed	Probable Sn-glycerol-3-phosphate transport integral membrane protein ABC transporter UgpA	ugpA Rv2835c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	303
O53480	O53480_MYCTU	unreviewed	MDMPI_N domain-containing protein	Rv2036	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	213
I6YC95	I6YC95_MYCTU	unreviewed	Mce-family protein Mce4F	mce4F Rv3494c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	564
O50431	O50431_MYCTU	unreviewed	Probable NADPH dependent 2,4-dienoyl-CoA reductase FadH (2,4-dienoyl coenzyme A reductase) (4-enoyl-CoA reductase)	fadH Rv1175c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	674
O69708	O69708_MYCTU	unreviewed	Possible oxidoreductase	Rv3741c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	224
I6Y4E8	I6Y4E8_MYCTU	unreviewed	Probable enoyl-CoA hydratase EchA5 (Enoyl hydrase) (Unsaturated acyl-CoA hydratase) (Crotonase)	echA5 Rv0675	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	263
P95073	P95073_MYCTU	unreviewed	S-adenosyl-L-methionine-dependent methyltransferase (EC 2.1.1.-)	Rv0725c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	301
I6YGR2	I6YGR2_MYCTU	unreviewed	Uncharacterized protein	Rv3612c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	109
O05578	O05578_MYCTU	unreviewed	Ribosomal-protein-alanine acetyltransferase RimJ (Acetylating enzyme for N-terminal of ribosomal protein S5)	rimJ Rv0995	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	203
O53311	O53311_MYCTU	unreviewed	Possible dioxygenase	Rv3161c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	382
O53537	O53537_MYCTU	unreviewed	Possible oxidoreductase	Rv2263	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	317
P71751	P71751_MYCTU	unreviewed	Ferrochelatase Che1	che1 Rv2393	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	281
O05777	O05777_MYCTU	unreviewed	Conserved protein	Rv3099c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	283
O06128	O06128_MYCTU	unreviewed	Possible conserved membrane protein	Rv1610	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	235
P71888	P71888_MYCTU	unreviewed	Probable transcriptional regulatory protein (Probably AsnC-family)	Rv2324	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	148
O33268	O33268_MYCTU	unreviewed	Probable iron-sulfur-binding reductase	Rv0338c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	882
O53487	O53487_MYCTU	unreviewed	Uncharacterized protein	Rv2044c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	105
I6XDU8	I6XDU8_MYCTU	unreviewed	Conserved protein	Rv2237A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	78
O06393	O06393_MYCTU	unreviewed	Possible cytochrome C-type biogenesis protein CcsA	ccsA Rv0529	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	324
Q79FS5	Q79FS5_MYCTU	unreviewed	PE-PGRS family protein PE_PGRS22	PE_PGRS22 Rv1091	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	853
I6YEF3	I6YEF3_MYCTU	unreviewed	Uncharacterized protein	Rv2809	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	103
I6WX95	I6WX95_MYCTU	unreviewed	Probable acyl carrier protein AcpA (ACP)	acpA Rv0033	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	87
I6X5U4	I6X5U4_MYCTU	unreviewed	Methyltransf_25 domain-containing protein	Rv2954c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	241
I6XHG6	I6XHG6_MYCTU	unreviewed	Uncharacterized protein	Rv3527	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	149
P96216	P96216_MYCTU	unreviewed	Uncharacterized protein	Rv3861	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	108
Q7ARS9	Q7ARS9_MYCTU	unreviewed	Flavohemoglobin (EC 1.14.12.17) (Flavohemoprotein) (Hemoglobin-like protein) (Nitric oxide dioxygenase)	Rv0385	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	390
P95203	P95203_MYCTU	unreviewed	Uncharacterized protein	Rv0395	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	134
Q6MWX6	Q6MWX6_MYCTU	unreviewed	Probable enoyl-CoA hydratase EchA18.1 (Enoyl hydrase) (Unsaturated acyl-CoA hydratase) (Crotonase)	echA18.1 Rv3374	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	82
I6Y1V1	I6Y1V1_MYCTU	unreviewed	Conserved alanine rich protein	Rv2844	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	162
O53623	O53623_MYCTU	unreviewed	Probable transcriptional regulatory protein	Rv0078	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	201
O53317	O53317_MYCTU	unreviewed	Probable transcriptional regulatory protein (Probably TetR-family)	Rv3167c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	208
O05776	O05776_MYCTU	unreviewed	Uncharacterized protein	Rv3098c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	150
Q6MX20	Q6MX20_MYCTU	unreviewed	Uncharacterized protein	Rv2998A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	67
O65935	O65935_MYCTU	unreviewed	Possible integral membrane protein	Rv1749c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	185
O33198	O33198_MYCTU	unreviewed	TPPK_C domain-containing protein	Rv1697	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	393
O86327	O86327_MYCTU	unreviewed	Ribosomal silencing factor RsfS	rsfS Rv2420c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	126
O06807	O06807_MYCTU	unreviewed	Possible transcriptional activator protein	Rv1453	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	421
P96400	P96400_MYCTU	unreviewed	Probable conserved transmembrane protein	Rv0218	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	442
O06376	O06376_MYCTU	unreviewed	Possible transferase (Possibly glycosyltransferase)	Rv3631	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	241
I6YGU1	I6YGU1_MYCTU	unreviewed	Uncharacterized protein	Rv3639c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	188
I6Y936	I6Y936_MYCTU	unreviewed	PE family protein PE7	PE7 Rv0916c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	99
O06803	O06803_MYCTU	unreviewed	Conserved protein	Rv1770	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	428
O06238	O06238_MYCTU	unreviewed	Uncharacterized protein	Rv2137c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	137
L0T243	L0T243_MYCTU	unreviewed	Probable conserved membrane protein	Rv0012	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	262
P71924	P71924_MYCTU	unreviewed	Probable transposase	Rv2424c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	333
O06773	O06773_MYCTU	unreviewed	Possible membrane protein	Rv0666	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	57
Q6MX04	Q6MX04_MYCTU	unreviewed	PPE family protein PPE53	PPE53 Rv3159c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	590
O53469	O53469_MYCTU	unreviewed	Uncharacterized protein	Rv2023c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	119
I6Y293	I6Y293_MYCTU	unreviewed	Probable conserved lipoprotein LppZ	lppZ Rv3006	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	373
O53199	O53199_MYCTU	unreviewed	Uncharacterized protein	Rv2472	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	97
O07437	O07437_MYCTU	unreviewed	Uncharacterized protein	Rv0193c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	615
Q79FG2	Q79FG2_MYCTU	unreviewed	Hypothetical glycine rich protein	Rv2307B	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	143
O06820	O06820_MYCTU	unreviewed	SnoaL-like domain-containing protein	Rv1439c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	141
I6YA25	I6YA25_MYCTU	unreviewed	Probable conserved transmembrane protein	Rv2709	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	148
I6XF31	I6XF31_MYCTU	unreviewed	Conserved alanine and glycine and valine rich protein	Rv2696c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	259
O86313	O86313_MYCTU	unreviewed	Possible membrane protein	Rv1230c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	411
