Rv_ID,Name,Description,Final Call,Functional_Category,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,pca1,pca2,pca3,tsne1,tsne2,y_hc
Rv3864,espE,ESX-1 secretion-associated protein EspE,NE,cell wall and cell processes,0.25,0.29,-0.61,-0.73,-0.08,-1.76,0.72,-0.39,1.19,0.67,-0.94,-0.4,0.54,-0.21,-1.02,-1.31,-0.06,-0.36,-0.51,-0.89,-0.01,0.39,0.57,-0.52,-1.64,-0.74,-3.91,-3.79,0.51,-3.4,-5.29,-1.5,-0.47,-0.38,-1.02,0.08,-3.15,-2.0,0.44,-2.52,-1.05,-0.59,0.35,0.94,-3.75,-0.13,-0.16,0.21,0.86,-0.78,-0.16,-0.16,0.03,0.24,0.33,-0.41,-0.2,-0.82,0.17,-2.47,2.59,0.96,-2.24,-5.58,5.391940433998155,4.560508160862377,4.4485473653067835,25.858036,-16.974762,0
Rv3865,espF,ESX-1 secretion-associated protein EspF,NE,cell wall and cell processes,0.46,0.23,-0.2,-2.22,-0.2,2.87,1.0,-0.19,0.94,0.8,-1.36,-0.86,0.5,-1.06,-0.19,0.72,-0.24,-0.22,-0.26,-1.28,0.24,-1.14,5.96,-6.38,-5.47,-0.24,-0.7,0.83,0.39,0.91,1.87,-0.18,-0.92,0.21,0.26,-0.86,-0.94,-1.49,-1.13,0.35,-0.51,0.38,-0.09,-0.48,-0.8,0.06,-0.46,0.31,0.68,-0.35,-0.23,0.28,0.32,-0.02,-4.62,-1.01,0.3,-2.9,0.37,0.41,-1.39,-1.03,-0.45,-0.08,0.6902310671868634,6.2184611539464685,0.00664749862565137,14.326983,-10.775039,0
Rv3866,espG1,ESX-1 secretion-associated protein EspG1,NE,cell wall and cell processes,-0.03,0.29,-0.02,-1.4,0.05,-3.48,0.73,0.06,0.57,0.4,-0.18,0.06,0.25,0.43,0.03,-0.91,-0.89,-0.12,-0.09,0.16,0.53,-1.62,1.08,-0.29,1.05,-0.28,0.03,0.73,-0.92,0.96,2.05,-0.53,-2.59,0.23,0.11,-0.85,-1.09,-0.41,-0.51,0.37,-0.1,0.53,0.93,0.4,0.7,0.08,0.17,0.19,0.27,0.48,-0.33,0.32,0.08,-0.03,-0.4,-0.35,0.4,-1.12,-0.33,-1.05,0.99,-0.34,0.03,-1.0,-1.0676568495682166,0.7977040606161884,-2.8312800342718383,19.573977,25.206255,2
Rv3867,espH,ESX-1 secretion-associated protein EspH,NE,cell wall and cell processes,-0.06,-0.07,-0.0,-0.03,-0.17,-3.11,-0.78,-0.31,-0.55,-0.75,-1.03,-0.95,0.08,0.41,0.4,-0.37,-0.5,-0.07,-1.14,-0.1,-0.35,1.02,-1.7,-0.06,-1.89,-0.81,0.65,-3.4,-3.03,-0.2,-2.56,-1.33,0.94,-0.09,0.04,0.07,-2.09,-0.24,-3.86,0.77,-0.43,0.18,-0.38,-0.56,0.85,0.02,0.09,0.37,-0.03,-0.39,-0.16,-0.32,0.16,0.25,-0.64,-0.44,0.34,-1.26,-0.07,-0.59,0.51,-1.92,-1.3,-1.69,3.743669818908711,-0.15888895454750668,0.49671710132102953,18.198206,-27.793322,3
Rv3868,eccA1,ESX conserved component EccA1 ESX-1 type VII secretion system protein,NE,cell wall and cell processes,0.15,0.19,0.08,-0.07,0.17,-2.76,0.22,0.32,0.03,0.23,-1.04,-1.42,-0.37,-0.1,0.99,-0.91,0.27,-0.25,-0.31,0.13,-0.06,-1.98,-3.84,0.9,-0.26,-3.14,-1.47,-2.63,-3.14,0.25,-0.96,-3.19,-2.72,0.33,0.17,0.46,-1.03,0.09,1.44,0.11,-0.05,1.37,-1.22,-2.59,0.4,0.18,0.45,0.1,0.06,-0.37,-0.21,-0.34,0.03,0.17,-0.33,-0.28,0.31,-0.93,0.55,0.38,1.13,-0.21,-0.76,-2.96,0.9620337424607494,1.5951847392252978,0.5333402834231975,-3.6420832,29.169783,3
Rv3869,eccB1,ESX conserved component EccB1 ESX-1 type VII secretion system protein Possible membrane protein,NE,cell wall and cell processes,-0.34,-0.42,0.07,0.18,-0.1,-2.52,0.31,0.2,-0.07,0.18,0.63,0.28,-0.35,0.08,0.26,-0.13,-0.28,-0.21,-0.19,-0.21,0.1,-2.23,-1.56,-0.06,1.12,-1.05,0.05,0.37,-1.91,-0.51,-0.92,-2.64,-2.19,-0.3,-0.36,0.57,0.08,-0.98,-0.19,0.8,0.3,-3.12,-1.7,1.43,1.3,-0.03,-0.14,0.21,0.37,-0.01,-0.17,-0.06,-0.2,-0.07,-1.33,-0.11,-0.09,-0.35,0.26,0.27,0.41,-3.29,-0.47,0.16,-0.46116177929820334,0.310095968097651,-1.0411144288924283,-6.9294696,26.25958,3
Rv3870,eccCa1,ESX conserved component EccCa1 ESX-1 type VII secretion system protein Possible transmembrane protein,NE,cell wall and cell processes,0.19,0.17,0.12,0.23,-0.07,0.41,0.08,0.12,-0.08,-0.16,-0.55,-0.37,0.18,0.64,0.21,-0.56,0.16,-0.19,-0.3,-0.43,-0.27,-3.05,-1.04,0.35,1.38,-2.03,0.34,1.62,-1.78,-0.64,0.1,-2.31,-1.83,0.21,0.33,0.35,-0.07,0.12,-1.07,1.13,0.22,-4.05,-2.5,1.55,0.41,-0.04,0.07,0.06,0.0,-0.05,-0.22,-0.18,-0.28,-0.04,-0.46,-0.15,0.41,-0.02,0.48,-0.82,0.41,-1.01,-0.59,-2.74,-3.63017854065972,1.5508310425707714,-0.2983134219461009,-7.969286,26.579956,3
Rv3871,eccCb1,ESX conserved component EccCb1 ESX-1 type VII secretion system protein,NE,cell wall and cell processes,0.05,0.13,0.11,0.61,-0.0,1.44,-0.01,0.04,-0.86,-0.43,0.44,0.33,-0.12,-0.21,0.34,-0.02,0.17,-0.12,0.01,0.15,0.21,-2.52,-0.28,-0.02,-0.07,-2.56,0.94,1.08,-2.38,-0.36,-0.13,-2.28,-3.2,0.27,0.22,0.32,0.18,-0.15,0.19,1.15,-0.13,-3.02,-1.02,1.99,0.16,0.06,0.2,0.22,1.09,0.26,0.05,0.05,-0.16,-0.07,1.1,0.15,0.27,0.95,0.16,-0.0,0.89,-1.96,-1.21,-2.07,-3.0806729856969484,1.2386876048778375,-0.045708791641034356,-8.022951,26.959606,3
Rv3872,PE35,PE family-related protein PE35,NE,PE/PPE,-1.62,-2.68,0.16,-0.31,-0.19,-2.75,0.85,-0.31,0.7,0.86,-0.98,-0.9,0.09,1.3,-0.25,-1.16,-1.21,-0.43,-0.18,0.47,-0.25,-3.45,-2.82,-1.71,-4.55,-6.29,0.92,4.23,-0.14,0.77,-1.71,-5.93,6.94,-0.32,-0.69,-0.0,0.14,0.51,-0.85,1.47,-0.26,1.39,3.61,2.23,2.57,0.38,0.02,0.18,0.1,-1.19,-0.61,-0.44,0.39,-0.1,-8.25,0.12,0.95,-1.64,0.36,-0.34,6.76,7.06,-8.24,-8.24,-0.23553268373355218,11.369797190055351,-6.720402560461119,-8.775084,44.737286,1
Rv3873,PPE68,PPE family protein PPE68,NE,PE/PPE,-4.48,-0.97,0.05,-0.47,0.02,2.51,0.07,0.11,-0.65,-0.04,-0.48,-0.5,-0.02,0.15,0.25,-0.09,-0.37,-0.13,-0.27,0.09,-0.09,-1.46,-0.44,0.11,0.25,-1.33,0.74,-0.14,-2.34,-1.45,-1.07,-1.08,-1.56,-0.08,-0.16,0.53,0.3,-0.75,0.94,0.57,-0.33,-2.38,-0.28,2.1,0.85,-0.0,0.17,0.03,0.36,0.04,-0.17,-0.15,-0.15,-0.05,0.65,-0.01,-0.08,-0.36,-0.06,0.0,0.09,-1.34,-0.23,-1.52,-2.494413202542267,0.738016803559608,2.167293990837074,-8.550068,27.090334,3
Rv3874,esxB,10 kDa culture filtrate antigen EsxB (LHP) (CFP10),NE,cell wall and cell processes,0.18,0.21,0.14,-0.46,0.26,0.93,-0.59,0.1,-0.55,-0.59,-1.11,-2.36,-1.25,0.51,1.41,2.31,-0.52,1.11,0.16,1.22,0.96,-4.56,-3.27,3.46,6.05,-1.97,2.38,5.37,-1.56,-0.2,2.25,-2.11,-5.95,0.68,-0.1,-0.09,0.35,-1.27,-0.09,-0.04,-0.12,-0.44,1.11,1.55,2.6,0.29,0.58,-0.02,-0.22,-0.65,-0.62,-0.97,-0.02,-0.05,-1.8,0.78,-1.16,0.1,1.3,1.1,1.37,0.63,-0.76,-1.6,-10.353753320880957,1.379844061367814,-2.8957733394736693,-22.210539,29.587477,4
Rv3875,esxA,6 kDa early secretory antigenic target EsxA (ESAT-6),NE,cell wall and cell processes,-0.91,-1.07,0.88,-3.06,0.09,-3.1,-1.15,-0.18,-0.44,-1.1,0.0,0.0,0.0,-2.36,0.28,0.18,1.78,0.14,-0.76,0.65,0.04,-3.82,-0.94,-6.76,-3.69,0.67,-6.76,-3.69,0.67,-1.98,-3.1,-4.82,5.03,-1.6,-1.34,0.0,-6.54,-6.83,0.0,-1.35,-3.69,-0.87,-1.38,-0.91,-2.82,-0.13,0.28,0.35,0.35,-0.52,-0.31,-0.31,-0.21,0.09,6.9,0.67,3.46,6.26,-1.04,-0.93,2.41,1.72,-1.23,-5.36,7.30475290968313,5.4153990989999965,5.104363361810501,19.43313,-8.85458,0
Rv3876,espI,ESX-1 secretion-associated protein EspI Conserved proline and alanine rich protein,NE,cell wall and cell processes,0.32,0.24,0.09,-0.36,-0.14,-1.28,-0.02,0.06,-0.33,-0.11,0.14,0.08,-0.06,0.28,0.21,-0.4,0.11,-0.17,-0.15,-0.21,-0.04,-1.54,-0.42,0.01,0.49,-1.06,0.32,0.03,-1.83,-1.05,0.01,-0.47,-1.7,0.21,-3.1,0.03,0.13,-0.5,0.05,0.71,0.32,-0.94,-0.41,0.53,0.62,-0.01,-0.0,0.27,0.22,0.13,-0.24,0.13,0.11,0.16,0.38,0.01,-0.2,0.78,-0.2,-0.44,0.36,-0.69,-0.66,-0.69,-0.8521371519441441,-0.032604944875615306,-0.2686094126890641,-4.712103,25.11144,3
Rv3877,eccD1,ESX conserved component EccD1 ESX-1 type VII secretion system protein Probable transmembrane protein,NE,cell wall and cell processes,0.24,0.16,0.17,0.09,0.03,-0.09,-0.07,0.13,-0.19,0.11,-3.83,-2.95,0.88,-0.41,0.02,-0.19,0.19,-0.07,0.31,-0.09,-0.05,-1.53,-0.37,0.55,-0.17,-2.25,-0.3,-1.19,-2.42,-1.25,-1.96,-2.24,-1.87,-2.15,0.17,0.93,0.26,-0.28,-0.21,0.96,0.43,-4.46,-2.88,1.59,1.38,-0.13,-0.1,0.25,0.22,-0.6,-0.26,0.07,-0.17,0.05,0.3,0.04,-0.24,1.41,0.32,0.72,0.17,-1.07,-0.25,-1.5,-0.24506982440573188,0.03666552868324052,1.9684867063580296,-7.9377875,25.921461,3
Rv3878,espJ,ESX-1 secretion-associated protein EspJ Conserved alanine rich protein,GA,cell wall and cell processes,0.56,0.54,0.41,-0.26,0.27,-7.11,0.2,-0.02,-0.42,0.33,0.33,-0.18,-0.52,-0.35,1.51,-0.28,-0.39,0.38,0.54,0.83,0.98,-0.06,1.5,0.28,0.2,-0.15,0.04,-0.23,-0.33,0.08,-2.5,-2.64,3.31,1.02,0.55,-0.68,-0.42,0.33,1.1,0.64,-0.8,1.05,1.1,0.05,-0.27,-0.01,0.27,0.1,0.15,-0.74,-0.33,0.19,0.02,-0.07,0.29,-0.07,-0.96,0.13,-0.99,-1.26,0.04,-0.39,-0.61,-0.31,3.8766051261842933,-2.1999411793631425,-2.8410614126785894,39.94092,17.358768,2
Rv3879c,espK,ESX-1 secretion-associated protein EspK Alanine and proline rich protein,GA,cell wall and cell processes,0.26,0.29,-0.07,0.14,-0.3,-0.25,-0.0,-0.07,-0.51,-0.13,0.05,0.05,0.0,-0.19,-0.07,-0.05,-0.15,-0.16,-0.26,0.24,0.31,0.29,0.48,0.06,0.2,0.43,-0.43,-1.01,-0.3,-0.89,-1.01,0.18,-0.98,0.52,0.33,-0.3,0.43,-0.51,-0.07,0.58,-0.45,0.07,-0.01,-0.08,-0.44,-0.06,-0.29,0.33,0.54,0.14,-0.29,0.01,-0.07,0.0,0.08,-0.42,-0.02,0.3,0.22,-0.37,0.04,0.41,0.27,0.53,0.13552632704278625,-1.680042153181552,1.4814606165350594,0.69017327,-22.349112,3
Rv3880c,espL,ESX-1 secretion-associated protein EspL,GA,cell wall and cell processes,-0.12,0.11,0.34,-0.21,-0.28,-0.21,0.66,0.04,-0.19,1.19,-1.4,-6.05,-4.65,0.03,-0.6,-1.05,-1.73,-0.78,-0.1,-0.38,0.09,-4.89,-0.73,-6.51,-1.28,1.17,2.19,5.85,-1.22,0.88,4.87,-0.9,-6.43,0.43,-0.27,-0.57,-1.8,-0.06,-0.27,0.65,0.43,-4.82,-3.2,1.62,-1.74,-0.15,-0.45,0.12,0.43,-0.95,-0.27,-0.26,-0.02,0.2,-0.56,-0.22,-0.87,-5.75,-0.47,-1.1,5.67,-3.14,-6.99,-0.75,-4.238253486860959,9.473191890670433,-6.077409763859682,8.964263,28.199821,4
Rv3881c,espB,"Secreted ESX-1 substrate protein B, EspB. Conserved alanine and glycine rich protein",GA,cell wall and cell processes,0.07,0.12,0.03,-0.05,-0.22,-5.9,-0.13,-0.28,-0.74,-0.02,-0.38,0.07,0.46,-0.0,-0.59,0.05,-0.49,-0.36,-0.39,-0.13,-0.34,0.64,-0.88,0.23,-0.4,0.01,0.81,-1.26,-1.43,0.52,-2.42,-2.29,-1.05,0.37,0.16,-0.15,-0.36,-0.09,0.26,0.45,-0.64,0.15,0.24,0.08,0.43,0.01,-0.2,0.02,-0.01,-0.85,-0.57,-0.12,0.04,0.06,0.53,0.12,-0.02,-0.75,0.33,-0.04,0.5,-1.0,0.07,-0.25,3.6191593605329855,-2.2082071961262373,-2.4636367261527816,37.004436,0.019009136,2
Rv3882c,eccE1,ESX conserved component EccE1 ESX-1 type VII secretion system protein Possible membrane protein,GA,cell wall and cell processes,0.1,0.18,0.14,0.05,-0.15,1.58,-0.08,-0.19,-0.05,-0.05,0.81,1.41,0.6,0.7,0.49,-0.23,0.2,0.28,0.44,0.05,0.84,-2.26,-0.65,-0.4,-0.39,-2.25,-0.22,-0.27,-2.31,-1.09,-3.07,-4.24,-1.53,0.26,0.0,-0.21,0.42,0.12,-1.47,0.87,0.19,-3.52,-2.5,1.02,1.41,-0.11,-0.02,0.09,0.38,-0.7,-0.36,0.09,-0.3,-0.07,-0.48,-0.21,0.16,-0.32,0.26,0.12,0.97,-2.6,-1.26,-0.33,-1.0118339792876532,1.4737648524242395,2.17021515218485,-7.6068106,26.487894,3
Rv3883c,mycP1,Membrane-anchored mycosin MycP1 (serine protease) (subtilisin-like protease) (subtilase-like) (mycosin-1),NE,intermediary metabolism and respiration,0.18,0.27,-0.04,-0.04,-0.2,-0.53,-0.49,0.03,0.09,-0.13,0.26,-0.06,-0.32,-0.4,-0.28,0.01,0.18,-0.07,0.0,0.19,0.61,-1.69,0.14,0.02,0.35,-1.36,0.28,-0.16,-2.13,-0.63,-1.78,-2.84,-2.31,0.36,0.33,-0.03,0.33,-0.16,0.0,1.17,0.54,-2.98,-1.64,1.34,0.9,-0.09,0.09,-0.01,0.04,-0.77,-0.54,-0.03,-0.31,-0.19,-0.61,-0.19,0.1,-0.26,0.7,0.26,0.32,-0.81,-0.38,-2.91,-0.8958619687390131,1.3886891515310416,0.13187769685148665,-7.759087,26.575424,3
Rv3884c,eccA2,ESX conserved component EccA2 ESX-2 type VII secretion system protein Probable CbxX/CfqX family protein,NE,cell wall and cell processes,0.24,0.2,0.0,-0.17,-0.16,-1.52,-0.4,-0.27,-0.16,0.07,0.26,0.3,0.04,0.78,0.36,-0.22,0.71,0.17,0.26,-0.38,1.3,0.47,0.09,-1.36,-3.06,-1.22,-0.49,-1.2,-0.23,0.06,-0.23,0.18,-1.56,0.15,0.08,-0.11,-0.31,-0.12,-0.53,0.17,-0.19,0.15,-0.09,-0.24,0.5,0.01,-0.21,0.17,0.31,-0.63,-0.46,-0.25,-0.08,-0.01,0.45,-0.28,-0.28,-0.18,-0.04,0.5,0.4,-0.4,-0.35,-0.04,2.1592123840783346,0.21116086714404403,0.16629234637661025,18.26425,-19.4707,3
Rv3885c,eccE2,ESX conserved component EccE2 ESX-2 type VII secretion system protein Possible membrane protein,NE,cell wall and cell processes,-0.35,-0.21,-0.13,0.17,0.04,-0.29,-0.6,0.06,-0.73,-0.47,0.35,0.09,-0.27,0.38,1.12,-0.39,0.4,0.0,-0.27,-0.27,-0.1,1.7,1.11,0.25,-0.99,0.45,-0.52,-2.14,0.08,-0.56,-1.67,0.59,-1.04,-0.06,-0.19,-0.53,-1.15,-0.3,0.97,0.18,-1.16,0.33,-0.4,-0.74,-0.22,0.0,0.27,0.09,0.09,-0.67,-0.51,0.21,-0.06,-0.0,-0.82,-0.23,0.74,-1.85,0.08,-0.27,-0.36,-0.31,-0.66,-0.27,1.5445646839759102,-0.442602924033702,1.8564853596801818,0.30827707,-20.921541,3
Rv3886c,mycP2,Probable alanine and proline rich membrane-anchored mycosin MycP2 (serine protease) (subtilisin-like protease) (subtilase-like) (mycosin-2),NE,intermediary metabolism and respiration,-0.01,-0.04,0.12,-0.19,0.42,-1.97,-0.03,0.25,-0.59,-0.27,-0.15,-0.12,0.03,0.02,0.93,-0.65,-0.89,-0.12,0.06,0.24,-0.02,2.07,-0.12,-0.44,-3.18,-0.67,0.37,-1.84,-0.14,0.19,-2.24,-0.36,0.93,-0.02,-0.29,-0.27,-0.26,-0.48,-0.17,0.12,0.59,-0.73,-0.64,0.09,0.16,-0.04,-0.09,0.17,0.24,-1.23,-1.05,-0.08,-0.12,-0.06,0.15,-0.22,-0.52,-0.04,-0.56,-0.16,0.24,-0.23,-0.23,-0.15,3.5253491016256624,-1.5209512499625424,0.39892485363057467,15.935243,-24.081812,3
Rv3887c,eccD2,ESX conserved component EccD2 ESX-2 type VII secretion system protein Probable transmembrane protein,NE,cell wall and cell processes,0.2,0.17,-0.03,0.04,0.01,-0.94,-0.12,0.07,-0.56,0.01,0.05,0.12,0.07,0.71,0.52,0.06,0.05,0.15,0.09,-2.32,0.68,0.24,0.62,0.47,-0.13,-0.36,0.23,0.27,0.28,-0.45,-0.76,-0.07,-2.11,0.11,0.03,-0.27,0.33,0.32,-0.05,0.2,-0.03,0.47,-0.12,-0.59,-0.4,0.06,0.38,0.13,0.27,0.41,-0.05,-0.16,-0.23,-0.16,0.22,-0.28,-0.47,0.1,-0.43,0.18,-0.68,0.3,0.25,0.46,-0.2754896133930757,-1.6236689718869979,-0.12815539060748557,-11.893975,-14.825028,3
Rv3888c,-,Probable conserved membrane protein,NE,cell wall and cell processes,0.25,0.09,-0.01,-0.89,-0.51,2.59,-0.34,-0.29,-0.34,0.08,0.29,0.55,0.25,0.64,1.24,0.28,0.25,0.28,0.45,-3.51,0.53,-0.38,-0.31,-0.09,0.66,0.37,0.34,0.46,-0.26,0.97,0.95,-0.39,0.34,0.14,0.09,-0.28,-0.34,-0.99,-0.06,0.56,-0.93,0.21,0.08,-0.13,-0.74,-0.11,-0.12,-0.05,0.02,0.02,0.07,0.28,-0.19,0.07,-0.63,-0.16,-0.07,-0.17,0.19,-0.23,-0.34,0.91,0.89,0.33,-3.4950992512681216,-0.9763595167909767,1.6364398333757193,-23.787733,5.6440353,4
Rv3889c,espG2,ESX-2 secretion-associated protein EspG2,NE,cell wall and cell processes,0.51,0.34,0.12,0.45,-0.08,-0.07,-0.27,-0.13,-0.62,-0.32,0.39,0.33,-0.06,-0.44,0.22,0.07,-0.32,-0.21,-0.2,-2.55,-0.24,0.86,0.92,1.36,0.61,0.11,-0.04,-0.78,0.12,0.27,-0.53,0.07,0.3,0.6,0.08,-0.0,0.12,-0.16,-0.83,0.07,0.13,-0.14,-0.19,-0.05,0.07,0.11,0.16,0.15,0.0,0.87,0.06,0.24,0.09,0.02,0.36,-0.06,0.32,0.45,-0.7,-1.86,-0.07,-0.18,0.29,0.69,-0.787303585633619,-3.0385707868028238,0.8831931107858869,-16.211676,-10.304061,3
Rv3890c,esxC,ESAT-6 like protein EsxC (ESAT-6 like protein 11),NE,cell wall and cell processes,0.07,0.1,-0.07,-0.68,-0.14,-4.52,0.61,-0.24,0.25,0.59,-0.2,-0.03,0.17,1.3,0.52,0.29,0.78,0.31,-0.3,-0.01,0.21,-1.0,1.55,1.16,2.07,-0.09,-3.84,-2.59,0.24,-1.17,1.01,1.18,-2.59,0.05,0.21,-0.08,-0.56,-0.83,-2.27,0.69,0.01,-0.98,-0.8,0.18,0.69,-0.08,0.01,0.18,0.38,-0.72,-0.55,0.18,0.28,0.02,2.33,-0.19,0.62,0.33,-0.08,1.01,0.02,1.48,0.76,-1.19,1.3609901146395027,-1.0805719223399928,1.3492637227602642,14.879874,8.529252,2
Rv3891c,esxD,Possible ESAT-6 like protein EsxD,NE,cell wall and cell processes,-0.27,-0.24,0.48,-0.54,0.41,-7.3,-0.35,0.08,-0.09,-0.36,-0.49,-0.56,-0.07,1.19,0.15,-0.43,-0.05,0.17,-0.27,-0.85,0.34,0.58,2.04,-1.25,-1.76,0.07,-1.51,-2.17,-0.07,-1.24,-0.32,1.5,0.19,-0.21,-0.27,-0.27,-0.78,0.58,0.07,0.13,1.19,0.53,0.47,-0.07,-1.43,-0.29,-0.59,-0.11,0.12,-1.3,-1.11,-0.29,-0.46,-0.0,-0.89,-0.04,-0.88,0.2,-0.0,0.03,-1.48,0.45,-0.1,-0.1,6.027757473176089,-0.7860191002111993,-1.6718691558512357,45.137154,3.6447713,2
Rv3892c,PPE69,PPE family protein PPE69,NE,PE/PPE,0.26,0.46,-0.03,0.21,0.0,-0.87,-0.21,-0.2,0.24,-0.19,-0.59,-0.35,0.24,0.58,0.97,0.44,0.9,0.7,1.48,0.12,1.78,0.06,-0.6,0.07,-0.08,-0.09,1.27,0.57,-0.64,1.37,-0.23,-1.54,-1.63,0.42,0.38,0.26,0.17,0.14,2.05,0.43,-0.08,0.55,0.05,-0.5,0.39,-0.18,-0.46,-0.04,0.24,0.47,-0.26,-0.42,0.12,-0.08,0.57,-0.5,-1.01,0.54,-0.44,-0.47,-0.5,-0.19,0.78,-0.15,-1.276755290618544,-1.6181263306402422,-0.46982413961159963,-18.162083,-21.181206,3
Rv3893c,PE36,PE family protein PE36,NE,PE/PPE,-0.15,-0.1,-0.43,-0.83,-0.56,1.12,0.17,-0.47,1.15,0.63,0.32,0.5,0.18,-0.92,0.99,-0.58,-0.79,-0.01,0.7,-0.09,0.71,-0.92,-2.01,-1.39,-1.48,-1.0,0.28,1.39,0.2,0.09,3.58,2.57,0.69,0.19,0.07,-0.01,-0.21,0.04,-0.47,0.51,0.45,-0.72,-0.79,-0.07,-0.78,0.1,-0.08,0.02,0.21,-1.3,-0.67,-0.16,-0.17,0.11,-2.17,-0.27,-0.97,-1.69,1.01,0.9,-0.9,-0.48,0.34,0.74,-2.637366352155788,0.4177786884752631,-0.12471503367144199,-21.133966,4.2475557,0
Rv3894c,eccC2,ESX conserved component EccC2 ESX-2 type VII secretion system protein Possible membrane protein,NE,cell wall and cell processes,0.05,0.04,0.22,0.14,0.32,0.93,-0.3,0.1,-0.22,-0.33,0.37,0.24,-0.13,0.66,1.55,-0.09,-0.16,0.18,-0.12,-0.19,0.2,0.85,0.65,0.08,-0.97,-0.19,-0.68,-1.59,-0.06,-1.08,-2.2,-0.27,-0.64,0.05,-0.06,1.56,-0.51,-0.09,-0.44,0.29,0.42,0.28,0.13,-0.15,-0.35,-0.02,-0.01,0.23,0.18,0.43,0.12,-0.12,-0.09,0.07,0.46,-0.23,0.17,0.21,0.38,-0.01,0.2,-0.18,-0.37,0.01,0.7856145696670086,-0.8637175362409352,2.785490227568298,1.3465216,-25.993595,3
Rv3895c,eccB2,ESX conserved component EccB2 ESX-2 type VII secretion system protein Probable membrane protein,NE,cell wall and cell processes,0.19,0.41,0.19,-0.73,0.34,3.31,-0.02,0.22,0.35,0.03,-0.09,-0.61,-0.52,0.44,0.08,-0.38,0.75,0.01,0.5,-0.79,-0.13,-0.78,-0.22,-0.31,0.85,0.38,-0.72,-0.2,-0.26,-0.2,-0.19,-0.76,-1.24,0.19,0.2,-0.56,0.46,-0.11,0.98,0.24,-0.09,-0.36,-0.95,-0.59,-0.65,-0.12,-0.27,0.18,0.18,-0.5,-0.3,0.29,0.08,0.02,-0.61,0.03,-1.14,-0.97,-0.15,-0.79,-0.4,0.88,0.01,-0.63,-3.135703497229586,0.4038834279133518,3.1033224169411135,-21.6277,5.222024,4
